,Family,GenusDescription,Genus,epithet,author,syn.,Plate,description,FloraisonStart,FloraisonEnd,FloraisonNotes,L.,S.,Aire géogr.,Notes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Selaginella,denticulata,0,0,0,0,0,0,0,"L. Ct. et ML, Ce. Saïda (Bl), Beyrouth et environs (Mt), Nahr el Kelb (Pb), Nahr Ibra-him (Mt), Ras Chekka-Hamate (Wall), Broummana (Bnm), Moukhtara (P), Salima (Bl), Ghazir(Vt, Mt), Tripoli (Bl). 'Akkar. Base du, Jabal 'Aqroum (Pb).","S. Non signalée. Présence presque certaine, Ct. et Mi.","Aire géogr. —• Tour de la Méditerranée. Madère, Canaries.Feuilles de 5-25 cm, à voile complet. PhyUgpodes parfois présents, mais très réduits/. hystrix Dur. forma subinermis Dur.Feuilles 2-5 cm. Voile incomplet. Pas de phyllopodes/. olympica A. Br.",0
2,0,0,Isoetes,hystrix,0,0,0,0,0,0,0,"L. 'Akkar. Prairies humides au nord de la route entre Tlail et le chemin de Menges. Bordsd'un point d'eau entre Kfar Noun et Menges (Pb, Mt).","S. Présence non constatée mais presque certaine, de l'autre côté de la frontière, touteproche, vers Tell Kalakh.^/7Cette plante se distingue nettement de Is. velata A. Br. par sa végétation émergée, et d'/r.duriaei Bory par ses spores. La race libanaise, très différente par son faciès de la forme-type pa-raît identique à la var. phrygia Boiss., trouvée par Balansa près d'Ouchak. Celle-ci n'est pas tenuepour distincte de subinermis par Norma E. PFEIFPER dans sa monographie du genre Isoetes (Annalsof Missouri Bot. Gard. IX, April 1922, pp. 79-322).","Aire géogr. — Tour de la Méditerranée, Côte de l'Atlantique jusqu'aux Iles anglo-normandes.",0
3,0,0,Isoetes,olympica,0,0,0,0,0,0,0,0,"S. J-D. Soueida-Sâlé (Sam), Tell Souocar, Fon ine des Bédouins (Mt).Aire géogr. •— Montagnes de Turquie.NOUVELLE FLORE àcillés, les autres, fertiles, parfois sans aucune ramification. 'Tiges blanches, les stériles verticillées, les fertiles sans rameauxE. maximum Lam.Tiges vertesprofondément sillonnées, à gaines vertes portant rarement plus de 6 dents. Toutes les tigesporteuses de rameaux, moins développés et moins nombreux quand elles sont fertilesE. palustre L.faiblement sillonnées ou presque lisses, à gaines blanchâtres, portant de 6 à 12 dents,simples ou diversement ramifiées, fructifiant au sommet des tiges et des rameauxE. ramosissimum Desf.",0,0
4,0,0,Equisetum,maximum,0,0,0,0,0,0,0,"L. Ct. Nahr-el-Aouali (Bl), Hazmiyé, Nahr-el-Kelb (Mt), Beyrouth (Np), Tripoli (Bl).Mi. Jba'a, 'Abey (P), 'Araya, Bikfaya (Mt). Mm. 'Aïn Zehalta (Bnm), Nahr Safa (Mt), Falougha(P), Bcharré (Bl).","S. Ct. Nahr-el-Kébir, E. de Lattaquié (Pb).Aire géogr. —- Europe, Asie antérieure, Afrique du Nord, Atlantides.",0,0
5,0,0,Equisetum,palustre,0,0,0,0,0,0,0,"L. Ct. Nahr-el-Kelb, au niveau des grottes (Mt). Mi. Haute vallée de la même rivière sousMayrouba, Nahr Ibrahim à Janni, sous Qartaba (Mt).",0,"Aire géogr. — Europe, Chypre, Transcaucasie.",0
6,0,0,Equisetum,ramosissimum,0,0,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (P, Mt), Tripoli (Bl) Mi. 'Abey (P), Broummana, Bikfaya (Mt),Qrayé (Np). Mm. Jisr-el-Hajar (P), Falougha (Mt), Jab. Kneissé (P, Pb). Met. Chtaura (Wall),Ta'naïl (Mt).","S. Dam. Vers Hamé (Pb).Subcosmique. „Fougères parfois sans feuilles stériles, à sporophylles composées d'une partievégétative entière (genre Ophioglossum) ou non, et d'axes sporangifères simples",0,0
7,0,0,Ophioglossum,vulgatum,0,0,0,0,0,0,0,0,S. A.L. Près de Zebdani (Ky). Non retrouvé depuis Kotschy.,"Aire géogr. — Europe, Asie tempérée, Afrique Nord, Amérique Nord.",0
8,0,0,Ophioglossum,lusitanicum,0,0,0,0,0,0,0,"L. Ct. Tripoli (Bory selon Eig, d'après Dinsmore). Mi. Sous Beit Méri, en deux points(Mt, Np).",0,"Aire géogr. — Méditerranée surtout occidentale. Côtes de l'Atlantique, africaine et euro-péenne, Atlantides, Sainte-Hélène.bipennée et partie fertile pennée, de grande taille.",0
9,0,0,Osmunda,regalis,0,0,0,0,0,0,0,"L. Ct. Dékouané, Bouchriyé (Mt). Mi. 'Abey (P), sous Beit Méri, Broummana (Mt), Qrayé(Np), Salima (Bl), Mayrouba (Mt). Mm. Hammana (Gaill), Falougha (Pb), 'Aïn Qa'a (Mt),'Aïn Zehalta (Bnm), Khan Sannine (Bnm), Col de Zahlé (1700 m.) (Mt).",0,"Aire géogr. — L'espèce subcosmique. Variété-pïumieri aux Açores, en Afrique du Nord, Médi-terranée orientale, Asie antérieure. Rhizome rampant et plus ou moins ascendant. Indûment de poils ou d'écaillés,GYMNOGRAMMA Desv. (Attogramme Link). — Sores couvrant toute la ner-",0
10,0,0,Gymnogramma,leptophylla,0,0,0,0,0,0,0,"L. Ct. Saïda (Pb), Beyrouth ce. (Mt, Np), Tripoli (Bl). Mi. 'Antoura (Pb), Moukhtara (P),Mayrouba (Wall).",S. Ct. Présence presque certaine.,"Aire géogr. — Méditerranée, Europe atlantique, Atlantides, Ethiopie, Afrique australe, Ma-dagascar, Inde, Australie, Tasmanie, Nouvelle Zélande, Mexique, Amérique centrale et méridionale.CHEILANTHES Sw. Rhizome court écailleux. Sores nus, arrondis, recouvrantFrondes plus ou moins poilues.",0
